px,py,pz,alvox,alvoy,alvoz,acao0,acao1,acao2,acao3,acao4,acao5
14,32,11,32,32,12,0,0,0,0,1,0
19,0,14,23,8,1,0,1,0,0,0,0
14,15,6,32,24,9,0,0,0,0,1,0
31,35,1,40,16,8,0,0,0,1,0,0
16,22,47,29,2,18,0,1,0,0,0,0
45,29,24,19,42,10,0,0,0,0,0,1
26,42,18,48,14,26,0,0,0,1,0,0
27,47,4,49,43,18,0,0,0,0,1,0
18,18,13,45,11,24,0,0,0,0,1,0
4,20,39,28,10,42,0,0,0,0,1,0
34,7,9,31,21,30,1,0,0,0,0,0
25,20,25,0,35,27,0,0,0,0,0,1
45,45,41,11,7,11,0,0,0,1,0,0
22,43,17,25,43,36,1,0,0,0,0,0
23,10,2,32,23,22,1,0,0,0,0,0
22,43,46,27,1,43,0,0,0,1,0,0
25,44,41,24,30,21,0,1,0,0,0,0
25,37,5,16,46,27,1,0,0,0,0,0
47,36,1,27,2,33,0,0,0,1,0,0
29,32,4,37,10,20,0,0,0,1,0,0
24,13,31,41,6,40,0,0,0,0,1,0
36,21,14,49,12,17,0,0,0,0,1,0
7,35,3,22,20,34,1,0,0,0,0,0
26,7,22,25,36,15,0,0,1,0,0,0
32,25,2,46,4,21,0,0,0,1,0,0
0,37,10,13,26,31,1,0,0,0,0,0
15,32,43,1,43,15,0,1,0,0,0,0
22,6,13,20,12,24,1,0,0,0,0,0
2,24,32,23,2,12,0,0,0,1,0,0
20,16,22,34,3,47,1,0,0,0,0,0
12,35,49,5,48,4,0,1,0,0,0,0
9,0,26,46,34,19,0,0,0,0,1,0
13,10,4,8,38,24,0,0,1,0,0,0
37,30,18,24,17,20,0,0,0,1,0,0
48,33,49,0,25,9,0,0,0,0,0,1
31,34,17,42,12,35,0,0,0,1,0,0
49,37,1,37,38,47,1,0,0,0,0,0
39,16,30,15,5,32,0,0,0,0,0,1
26,5,48,14,36,3,0,1,0,0,0,0
22,0,17,35,48,28,0,0,1,0,0,0
14,49,13,10,49,41,1,0,0,0,0,0
40,7,16,23,32,46,1,0,0,0,0,0
6,19,18,40,32,44,0,0,0,0,1,0
35,36,19,20,7,2,0,0,0,1,0,0
20,5,29,5,16,33,0,0,0,0,0,1
1,45,4,42,19,10,0,0,0,0,1,0
46,46,15,33,44,39,1,0,0,0,0,0
16,42,45,16,33,26,0,1,0,0,0,0
1,25,31,48,44,1,0,0,0,0,1,0
28,35,14,0,41,43,1,0,0,0,0,0
46,45,34,25,15,43,0,0,0,1,0,0
46,15,10,19,5,23,0,0,0,0,0,1
40,6,28,34,26,28,0,0,1,0,0,0
13,18,30,12,47,36,0,0,1,0,0,0
36,27,1,11,0,36,1,0,0,0,0,0
35,43,12,46,14,48,1,0,0,0,0,0
8,35,31,43,31,2,0,0,0,0,1,0
30,19,33,19,2,47,0,0,0,1,0,0
30,36,20,47,4,26,0,0,0,1,0,0
35,26,43,9,16,27,0,0,0,0,0,1
21,24,8,17,31,22,1,0,0,0,0,0
14,39,22,5,23,43,1,0,0,0,0,0
35,4,8,15,32,31,0,0,1,0,0,0
13,40,36,39,28,26,0,0,0,0,1,0
5,31,41,47,21,44,0,0,0,0,1,0
29,40,11,27,44,46,1,0,0,0,0,0
45,24,47,20,48,31,0,0,0,0,0,1
27,37,10,2,16,34,0,0,0,0,0,1
32,31,49,21,24,18,0,1,0,0,0,0
11,38,8,21,32,5,0,0,0,0,1,0
49,5,19,4,41,35,0,0,0,0,0,1
45,27,43,28,29,23,0,1,0,0,0,0
30,14,0,21,42,33,1,0,0,0,0,0
10,39,34,41,14,41,0,0,0,0,1,0
18,23,1,11,48,32,1,0,0,0,0,0
15,2,2,42,13,41,1,0,0,0,0,0
9,37,13,19,37,37,1,0,0,0,0,0
14,47,29,49,25,1,0,0,0,0,1,0
29,2,27,15,40,25,0,0,1,0,0,0
47,46,10,39,12,10,0,0,0,1,0,0
16,49,46,27,1,21,0,0,0,1,0,0
23,33,38,39,33,15,0,1,0,0,0,0
44,21,40,4,33,10,0,0,0,0,0,1
20,1,23,45,26,39,0,0,1,0,0,0
45,1,3,17,0,42,1,0,0,0,0,0
40,18,38,14,30,29,0,0,0,0,0,1
39,13,18,33,24,48,1,0,0,0,0,0
13,40,33,28,28,34,0,0,0,0,1,0
49,42,3,7,43,35,0,0,0,0,0,1
18,47,38,36,5,37,0,0,0,1,0,0
5,34,41,43,1,49,0,0,0,0,1,0
4,22,17,41,17,31,0,0,0,0,1,0
46,19,27,2,14,23,0,0,0,0,0,1
1,21,15,33,43,36,0,0,0,0,1,0
38,0,1,0,9,34,0,0,0,0,0,1
39,26,49,43,11,0,0,1,0,0,0,0
32,43,16,41,4,36,0,0,0,1,0,0
42,30,22,20,43,34,0,0,0,0,0,1
33,12,13,27,3,10,0,0,0,1,0,0
8,48,34,37,29,34,0,0,0,0,1,0
32,33,15,6,24,11,0,0,0,0,0,1
14,32,3,40,12,19,0,0,0,0,1,0
44,16,10,35,42,6,0,0,1,0,0,0
26,24,11,27,25,29,1,0,0,0,0,0
44,4,32,42,16,30,0,0,1,0,0,0
25,5,20,18,11,49,1,0,0,0,0,0
13,5,9,7,8,30,1,0,0,0,0,0
30,28,28,40,1,2,0,0,0,1,0,0
3,19,48,35,10,29,0,0,0,0,1,0
6,46,44,24,31,31,0,0,0,0,1,0
41,21,9,48,31,13,0,0,1,0,0,0
40,3,5,25,49,25,0,0,1,0,0,0
43,12,19,48,21,16,0,0,1,0,0,0
8,12,0,46,22,0,0,0,0,0,1,0
18,25,7,42,15,33,1,0,0,0,0,0
15,40,19,44,18,6,0,0,0,0,1,0
18,25,4,21,18,33,1,0,0,0,0,0
23,18,24,28,15,7,0,1,0,0,0,0
23,40,14,14,5,26,0,0,0,1,0,0
3,26,15,49,18,13,0,0,0,0,1,0
43,23,15,41,13,41,1,0,0,0,0,0
21,10,4,7,46,14,0,0,1,0,0,0
9,3,25,10,31,10,0,0,1,0,0,0
0,35,7,44,22,16,0,0,0,0,1,0
48,22,22,29,10,37,0,0,0,0,0,1
26,22,18,2,31,31,0,0,0,0,0,1
19,42,15,33,29,2,0,0,0,0,1,0
10,42,11,42,37,3,0,0,0,0,1,0
47,44,25,4,15,11,0,0,0,0,0,1
31,23,48,7,40,31,0,0,0,0,0,1
2,39,42,12,39,38,0,0,0,0,1,0
36,34,31,16,6,23,0,0,0,1,0,0
16,12,28,21,48,39,0,0,1,0,0,0
15,26,7,11,4,28,0,0,0,1,0,0
3,26,25,10,35,38,1,0,0,0,0,0
30,33,11,0,41,40,0,0,0,0,0,1
15,25,11,49,16,16,0,0,0,0,1,0
42,45,29,13,8,36,0,0,0,1,0,0
4,1,15,14,7,49,1,0,0,0,0,0
19,47,33,45,34,31,0,0,0,0,1,0
19,30,7,4,2,33,0,0,0,1,0,0
25,16,2,46,17,40,1,0,0,0,0,0
47,0,30,8,5,47,0,0,0,0,0,1
7,19,24,46,49,0,0,0,0,0,1,0
38,2,5,14,2,15,0,0,0,0,0,1
16,44,5,11,48,26,1,0,0,0,0,0
16,34,15,35,20,25,0,0,0,0,1,0
28,25,46,44,43,47,0,0,1,0,0,0
1,6,24,44,3,49,0,0,0,0,1,0
47,37,18,18,30,37,0,0,0,0,0,1
40,36,25,22,25,23,0,0,0,0,0,1
24,3,13,30,45,44,0,0,1,0,0,0
26,16,30,8,49,25,0,0,1,0,0,0
22,6,0,41,26,23,1,0,0,0,0,0
39,48,43,40,24,15,0,1,0,0,0,0
31,19,27,43,18,11,0,1,0,0,0,0
39,48,16,19,15,2,0,0,0,1,0,0
36,3,1,16,29,13,0,0,1,0,0,0
23,45,3,37,9,25,0,0,0,1,0,0
14,27,11,44,29,22,0,0,0,0,1,0
38,1,14,30,27,26,0,0,1,0,0,0
42,11,13,24,1,41,1,0,0,0,0,0
42,7,14,13,15,37,0,0,0,0,0,1
31,34,45,14,13,40,0,0,0,1,0,0
47,8,24,32,20,44,1,0,0,0,0,0
38,14,19,41,46,43,0,0,1,0,0,0
33,6,27,36,42,41,0,0,1,0,0,0
19,2,0,45,12,33,1,0,0,0,0,0
2,38,45,12,5,1,0,1,0,0,0,0
12,39,4,8,39,15,1,0,0,0,0,0
14,25,4,21,3,28,1,0,0,0,0,0
25,31,5,23,12,35,1,0,0,0,0,0
5,49,33,19,20,0,0,1,0,0,0,0
31,17,49,22,16,21,0,1,0,0,0,0
0,5,44,48,40,3,0,0,0,0,1,0
42,36,28,18,39,9,0,0,0,0,0,1
35,4,8,36,32,24,0,0,1,0,0,0
42,15,25,1,27,4,0,0,0,0,0,1
7,35,40,45,28,49,0,0,0,0,1,0
37,14,16,19,43,7,0,0,1,0,0,0
5,22,37,18,35,32,0,0,1,0,0,0
49,13,3,33,32,16,0,0,1,0,0,0
45,35,41,39,30,42,0,0,0,0,0,1
28,43,11,8,6,28,0,0,0,1,0,0
15,14,45,30,37,39,0,0,1,0,0,0
48,4,28,9,32,35,0,0,0,0,0,1
5,47,16,35,21,19,0,0,0,0,1,0
37,46,28,6,46,26,0,0,0,0,0,1
43,38,26,27,36,31,0,0,0,0,0,1
1,45,3,16,38,49,1,0,0,0,0,0
34,45,0,20,30,16,1,0,0,0,0,0
32,46,47,3,23,5,0,1,0,0,0,0
25,12,48,28,11,48,0,0,0,0,1,0
17,31,8,20,19,36,1,0,0,0,0,0
25,20,13,21,6,33,1,0,0,0,0,0
12,12,4,45,13,26,0,0,0,0,1,0
29,3,39,26,49,1,0,0,1,0,0,0
39,9,29,12,37,16,0,0,1,0,0,0
17,23,19,46,13,26,0,0,0,0,1,0
16,43,33,36,40,41,0,0,0,0,1,0
28,30,46,49,25,15,0,1,0,0,0,0
17,29,20,3,48,7,0,0,1,0,0,0
32,24,21,34,48,20,0,0,1,0,0,0
42,24,41,45,0,1,0,1,0,0,0,0
48,43,27,4,19,2,0,0,0,0,0,1
14,39,47,44,47,42,0,0,0,0,1,0
17,11,44,1,14,11,0,1,0,0,0,0
4,23,34,41,45,35,0,0,0,0,1,0
39,12,6,49,32,21,0,0,1,0,0,0
5,34,10,7,27,11,0,0,0,1,0,0
41,42,15,44,19,47,1,0,0,0,0,0
2,13,27,24,23,47,0,0,0,0,1,0
20,15,29,13,3,44,1,0,0,0,0,0
23,9,1,48,40,33,1,0,0,0,0,0
22,22,18,18,31,29,1,0,0,0,0,0
15,1,30,37,3,28,0,0,0,0,1,0
10,43,4,23,14,35,1,0,0,0,0,0
43,38,18,46,36,41,1,0,0,0,0,0
40,4,5,38,33,12,0,0,1,0,0,0
27,45,41,1,8,6,0,0,0,1,0,0
17,38,31,22,20,42,0,0,0,1,0,0
42,1,22,10,5,3,0,0,0,0,0,1
47,15,13,28,11,27,0,0,0,0,0,1
10,2,38,40,45,3,0,0,1,0,0,0
45,31,23,13,37,14,0,0,0,0,0,1
13,31,29,37,2,37,0,0,0,1,0,0
8,34,49,6,47,30,0,1,0,0,0,0
11,38,19,28,16,40,0,0,0,1,0,0
40,18,17,33,36,0,0,0,1,0,0,0
7,17,40,7,28,7,0,1,0,0,0,0
5,0,30,42,31,3,0,0,0,0,1,0
29,12,22,15,33,14,0,0,1,0,0,0
28,34,17,44,41,4,0,0,0,0,1,0
22,46,42,31,44,37,0,0,0,0,1,0
21,33,34,2,38,11,0,1,0,0,0,0
22,28,4,35,39,18,1,0,0,0,0,0
25,13,49,20,25,12,0,1,0,0,0,0
22,42,33,33,37,45,1,0,0,0,0,0
4,45,2,44,18,10,0,0,0,0,1,0
27,42,8,10,35,36,1,0,0,0,0,0
46,29,17,6,11,44,0,0,0,0,0,1
31,46,11,19,37,40,1,0,0,0,0,0
44,48,13,43,12,21,0,0,0,1,0,0
30,15,36,40,1,16,0,1,0,0,0,0
36,14,15,2,40,32,0,0,0,0,0,1
25,35,20,16,0,8,0,0,0,1,0,0
21,37,49,14,8,10,0,1,0,0,0,0
3,45,5,13,6,47,1,0,0,0,0,0
30,43,27,2,44,30,0,0,0,0,0,1
43,12,38,23,2,19,0,0,0,0,0,1
12,3,36,18,14,43,0,0,1,0,0,0
6,26,39,23,23,19,0,1,0,0,0,0
5,1,35,11,27,40,0,0,1,0,0,0
13,27,35,18,41,48,0,0,1,0,0,0
49,26,10,30,13,5,0,0,0,0,0,1
36,9,31,48,7,9,0,1,0,0,0,0
11,24,40,39,13,31,0,0,0,0,1,0
8,8,7,14,0,11,0,0,0,1,0,0
33,31,3,41,6,42,1,0,0,0,0,0
9,3,10,24,18,21,0,0,1,0,0,0
12,23,45,38,27,11,0,1,0,0,0,0
24,0,14,29,24,2,0,0,1,0,0,0
48,39,20,19,30,8,0,0,0,0,0,1
33,4,32,33,44,22,0,0,1,0,0,0
22,2,16,12,30,16,0,0,1,0,0,0
43,30,37,0,5,25,0,0,0,0,0,1
5,48,29,44,11,10,0,0,0,0,1,0
2,48,42,36,12,30,0,0,0,1,0,0
33,22,48,18,2,46,0,0,0,1,0,0
1,28,33,26,34,16,0,0,0,0,1,0
39,15,32,38,46,16,0,0,1,0,0,0
18,30,16,14,11,10,0,0,0,1,0,0
10,38,23,45,0,48,0,0,0,1,0,0
12,30,29,34,12,2,0,1,0,0,0,0
32,24,33,45,29,10,0,1,0,0,0,0
19,30,40,28,42,11,0,1,0,0,0,0
34,5,30,4,41,6,0,0,1,0,0,0
8,19,28,12,44,44,0,0,1,0,0,0
22,7,22,47,21,12,0,0,0,0,1,0
45,37,0,27,14,5,0,0,0,1,0,0
11,10,43,9,5,34,0,1,0,0,0,0
44,45,29,37,12,1,0,0,0,1,0,0
28,3,19,2,38,3,0,0,1,0,0,0
30,9,48,49,13,17,0,1,0,0,0,0
17,33,48,25,15,42,0,0,0,1,0,0
34,20,38,19,7,36,0,0,0,0,0,1
41,22,35,9,30,44,0,0,0,0,0,1
38,26,10,45,47,1,0,0,1,0,0,0
3,31,38,43,15,8,0,0,0,0,1,0
19,21,1,45,29,43,1,0,0,0,0,0
42,45,37,35,2,1,0,0,0,1,0,0
27,7,47,25,44,1,0,1,0,0,0,0
21,46,48,47,24,32,0,0,0,0,1,0
32,23,33,29,38,18,0,1,0,0,0,0
17,41,43,27,33,10,0,1,0,0,0,0
11,22,35,19,37,27,0,0,1,0,0,0
29,49,27,34,3,10,0,0,0,1,0,0
39,25,47,29,22,9,0,1,0,0,0,0
4,37,3,46,31,26,0,0,0,0,1,0
42,11,9,9,42,42,1,0,0,0,0,0
29,3,28,29,25,8,0,0,1,0,0,0
7,26,8,29,0,32,0,0,0,1,0,0
0,29,27,25,29,47,0,0,0,0,1,0
29,21,27,49,6,27,0,0,0,0,1,0
21,13,38,30,12,36,0,0,0,0,1,0
3,31,44,44,10,42,0,0,0,0,1,0
1,46,15,4,34,5,0,0,0,1,0,0
16,46,14,42,38,48,1,0,0,0,0,0
6,17,35,12,3,10,0,1,0,0,0,0
28,27,29,16,35,4,0,1,0,0,0,0
39,43,21,12,37,0,0,0,0,0,0,1
17,20,42,8,7,26,0,1,0,0,0,0
38,12,32,0,33,42,0,0,0,0,0,1
39,43,22,47,30,24,0,0,0,1,0,0
9,40,0,0,14,23,0,0,0,1,0,0
35,17,3,17,28,9,0,0,0,0,0,1
35,42,37,14,36,9,0,1,0,0,0,0
49,30,17,22,6,46,1,0,0,0,0,0
25,32,12,0,15,21,0,0,0,0,0,1
14,37,46,47,7,16,0,0,0,0,1,0
38,30,4,39,44,15,0,0,1,0,0,0
36,44,48,4,29,38,0,0,0,0,0,1
37,1,28,37,6,44,1,0,0,0,0,0
36,20,30,38,12,48,1,0,0,0,0,0
45,15,26,25,25,31,0,0,0,0,0,1
32,26,10,2,34,36,0,0,0,0,0,1
28,14,39,37,15,38,0,0,0,0,1,0
31,16,19,8,45,12,0,0,1,0,0,0
5,20,1,13,15,45,1,0,0,0,0,0
20,43,35,6,19,22,0,0,0,1,0,0
21,0,15,15,15,28,0,0,1,0,0,0
14,47,47,22,4,29,0,0,0,1,0,0
0,21,23,8,14,39,1,0,0,0,0,0
11,38,40,22,24,4,0,1,0,0,0,0
29,19,26,41,37,14,0,0,1,0,0,0
9,4,31,24,20,42,0,0,1,0,0,0
35,14,1,12,6,45,1,0,0,0,0,0
16,28,22,42,7,20,0,0,0,0,1,0
27,22,13,12,8,21,0,0,0,0,0,1
9,25,8,43,19,4,0,0,0,0,1,0
44,28,19,21,33,26,0,0,0,0,0,1
27,10,44,47,29,1,0,1,0,0,0,0
24,25,16,27,45,17,0,0,1,0,0,0
22,17,30,29,9,12,0,1,0,0,0,0
29,23,27,0,13,49,0,0,0,0,0,1
44,26,41,37,30,22,0,1,0,0,0,0
18,46,29,25,24,3,0,1,0,0,0,0
31,3,40,10,16,41,0,0,0,0,0,1
34,12,9,49,12,10,0,0,0,0,1,0
23,22,3,27,47,26,0,0,1,0,0,0
47,45,38,45,11,47,0,0,0,1,0,0
20,10,31,22,40,8,0,0,1,0,0,0
22,30,38,13,2,46,0,0,0,1,0,0
16,32,11,32,36,0,0,0,0,0,1,0
3,37,18,28,7,39,0,0,0,1,0,0
38,27,23,7,48,41,0,0,0,0,0,1
28,43,8,18,3,6,0,0,0,1,0,0
7,30,28,9,0,26,0,0,0,1,0,0
21,14,44,28,10,45,0,0,0,0,1,0
22,27,8,10,1,42,1,0,0,0,0,0
3,43,23,42,20,11,0,0,0,0,1,0
40,13,15,21,1,38,1,0,0,0,0,0
11,11,16,6,40,28,0,0,1,0,0,0
45,49,34,2,1,28,0,0,0,1,0,0
19,34,30,45,15,47,0,0,0,0,1,0
1,0,3,24,15,6,0,0,0,0,1,0
20,27,48,0,23,43,0,0,0,0,0,1
38,32,21,35,30,25,1,0,0,0,0,0
15,47,16,7,23,6,0,0,0,1,0,0
31,17,16,6,27,22,0,0,0,0,0,1
32,49,25,18,10,45,0,0,0,1,0,0
12,4,11,34,44,3,0,0,1,0,0,0
43,13,10,31,0,49,1,0,0,0,0,0
36,45,32,47,49,11,0,1,0,0,0,0
12,44,47,2,29,48,0,0,0,1,0,0
32,20,24,47,37,15,0,0,1,0,0,0
44,40,13,1,49,26,0,0,0,0,0,1
42,47,31,37,36,20,0,1,0,0,0,0
34,38,39,49,15,31,0,0,0,1,0,0
45,18,6,3,27,28,0,0,0,0,0,1
22,44,18,10,5,19,0,0,0,1,0,0
46,43,1,46,44,14,1,0,0,0,0,0
1,1,48,43,29,20,0,0,0,0,1,0
1,37,15,39,19,0,0,0,0,0,1,0
24,22,16,16,18,36,1,0,0,0,0,0
17,41,39,5,4,5,0,0,0,1,0,0
29,36,37,7,5,37,0,0,0,1,0,0
8,4,37,41,33,23,0,0,0,0,1,0
41,49,35,7,36,5,0,0,0,0,0,1
41,33,35,6,28,38,0,0,0,0,0,1
1,45,10,25,15,16,0,0,0,1,0,0
36,28,49,9,44,45,0,0,0,0,0,1
26,5,45,32,27,37,0,0,1,0,0,0
31,35,35,2,39,2,0,1,0,0,0,0
12,49,8,0,22,14,0,0,0,1,0,0
40,14,45,45,23,14,0,1,0,0,0,0
38,29,28,18,14,39,0,0,0,0,0,1
35,31,47,4,27,8,0,1,0,0,0,0
46,18,41,11,38,11,0,0,0,0,0,1
16,6,14,15,49,47,0,0,1,0,0,0
44,13,9,43,37,22,0,0,1,0,0,0
40,1,8,13,20,37,1,0,0,0,0,0
10,8,2,40,44,30,0,0,1,0,0,0
31,9,18,27,16,39,1,0,0,0,0,0
26,18,38,43,39,21,0,0,1,0,0,0
33,40,43,9,19,3,0,1,0,0,0,0
19,11,35,22,26,29,0,0,1,0,0,0
1,48,43,28,16,2,0,1,0,0,0,0
6,37,17,33,14,8,0,0,0,0,1,0
28,47,26,45,13,0,0,0,0,1,0,0
27,40,47,8,47,44,0,0,0,0,0,1
43,17,49,1,6,31,0,0,0,0,0,1
5,13,4,0,34,25,1,0,0,0,0,0
21,3,30,45,41,16,0,0,1,0,0,0
4,46,6,19,45,20,0,0,0,0,1,0
32,5,22,12,45,4,0,0,1,0,0,0
16,19,32,48,0,8,0,0,0,0,1,0
1,35,23,14,33,39,1,0,0,0,0,0
45,14,17,23,27,30,0,0,0,0,0,1
46,18,34,29,31,40,0,0,0,0,0,1
21,42,3,42,29,16,0,0,0,0,1,0
35,0,40,12,7,31,0,0,0,0,0,1
4,16,4,2,29,32,1,0,0,0,0,0
30,2,12,32,34,18,0,0,1,0,0,0
18,35,38,23,9,6,0,1,0,0,0,0
33,47,36,19,42,31,0,0,0,0,0,1
46,44,9,5,44,48,0,0,0,0,0,1
49,42,5,48,7,11,0,0,0,1,0,0
41,2,20,4,35,35,0,0,0,0,0,1
46,11,42,6,18,25,0,0,0,0,0,1
36,7,4,5,41,29,0,0,1,0,0,0
10,48,9,42,21,17,0,0,0,0,1,0
36,7,19,15,16,24,0,0,0,0,0,1
35,14,7,37,7,41,1,0,0,0,0,0
39,48,43,9,48,2,0,1,0,0,0,0
12,18,41,3,31,7,0,1,0,0,0,0
21,34,18,27,35,4,0,1,0,0,0,0
25,33,5,28,18,48,1,0,0,0,0,0
13,45,5,25,44,44,1,0,0,0,0,0
37,30,24,18,16,45,1,0,0,0,0,0
11,20,36,45,19,30,0,0,0,0,1,0
45,43,24,33,17,20,0,0,0,1,0,0
29,11,0,10,39,13,0,0,1,0,0,0
24,31,9,24,17,21,0,0,0,1,0,0
14,12,31,5,19,5,0,1,0,0,0,0
1,37,18,11,28,21,0,0,0,0,1,0
22,4,19,41,20,31,0,0,0,0,1,0
49,19,29,34,41,8,0,0,1,0,0,0
32,31,23,7,23,4,0,0,0,0,0,1
16,17,42,16,47,4,0,1,0,0,0,0
19,14,12,33,1,39,1,0,0,0,0,0
11,31,30,21,32,8,0,1,0,0,0,0
41,15,33,33,26,30,0,0,1,0,0,0
40,27,18,47,26,45,1,0,0,0,0,0
9,19,47,14,47,18,0,1,0,0,0,0
24,22,21,17,39,0,0,1,0,0,0,0
47,11,11,30,8,37,1,0,0,0,0,0
46,18,49,36,3,19,0,1,0,0,0,0
9,2,10,15,22,10,0,0,1,0,0,0
45,25,18,22,5,19,0,0,0,0,0,1
5,14,27,13,3,23,0,0,0,1,0,0
27,22,45,7,25,22,0,1,0,0,0,0
9,9,23,42,36,17,0,0,0,0,1,0
10,42,5,23,5,43,1,0,0,0,0,0
7,28,16,8,17,47,1,0,0,0,0,0
11,43,33,30,22,47,0,0,0,1,0,0
13,30,24,12,30,7,0,1,0,0,0,0
11,16,10,3,31,22,0,0,1,0,0,0
46,38,22,44,32,7,0,1,0,0,0,0
12,38,48,27,46,21,0,1,0,0,0,0
9,21,27,7,43,27,0,0,1,0,0,0
16,13,2,13,23,13,1,0,0,0,0,0
28,10,25,39,47,26,0,0,1,0,0,0
23,10,18,15,20,6,0,1,0,0,0,0
40,27,28,4,6,15,0,0,0,0,0,1
12,8,48,43,9,28,0,0,0,0,1,0
32,34,37,3,20,29,0,0,0,0,0,1
8,30,34,47,16,10,0,0,0,0,1,0
19,9,24,11,2,24,0,0,0,0,0,1
42,27,39,46,32,17,0,1,0,0,0,0
2,25,49,41,48,21,0,0,0,0,1,0
30,36,3,2,49,39,1,0,0,0,0,0
38,48,45,48,20,16,0,1,0,0,0,0
5,20,34,41,11,47,0,0,0,0,1,0
30,2,18,8,49,39,0,0,1,0,0,0
32,5,20,10,39,16,0,0,1,0,0,0
35,14,38,45,27,8,0,1,0,0,0,0
44,7,4,45,31,43,1,0,0,0,0,0
31,42,42,38,24,38,0,0,0,1,0,0
3,9,11,33,26,35,0,0,0,0,1,0
31,47,14,42,32,39,1,0,0,0,0,0
22,33,32,18,15,23,0,0,0,1,0,0
48,41,11,20,33,22,0,0,0,0,0,1
8,44,13,35,23,14,0,0,0,0,1,0
34,49,41,3,28,0,0,1,0,0,0,0
22,15,18,8,18,33,1,0,0,0,0,0
26,48,35,15,34,10,0,1,0,0,0,0
35,18,13,10,15,42,1,0,0,0,0,0
31,48,23,9,7,12,0,0,0,1,0,0
47,18,28,47,0,41,0,0,0,1,0,0
0,14,27,2,28,48,1,0,0,0,0,0
21,49,18,33,21,42,0,0,0,1,0,0
3,47,18,16,19,17,0,0,0,1,0,0
22,4,25,17,1,34,1,0,0,0,0,0
27,11,31,38,45,30,0,0,1,0,0,0
30,9,28,16,23,31,0,0,1,0,0,0
4,34,26,9,45,36,0,0,1,0,0,0
25,26,44,12,25,40,0,0,0,0,0,1
14,43,16,7,29,17,0,0,0,1,0,0
34,31,37,41,0,48,0,0,0,1,0,0
34,23,24,8,0,49,0,0,0,0,0,1
47,34,34,27,29,22,0,0,0,0,0,1
9,23,47,47,7,43,0,0,0,0,1,0
5,39,3,16,22,49,1,0,0,0,0,0
25,43,40,39,17,0,0,1,0,0,0,0
28,1,14,17,34,5,0,0,1,0,0,0
47,2,38,30,6,6,0,1,0,0,0,0
11,35,39,26,18,11,0,1,0,0,0,0
2,2,20,12,41,7,0,0,1,0,0,0
40,43,1,31,43,3,0,0,0,0,0,1
21,21,44,48,48,34,0,0,1,0,0,0
24,43,11,22,26,28,1,0,0,0,0,0
24,36,43,28,24,37,0,0,0,1,0,0
26,14,14,0,14,3,0,0,0,0,0,1
5,29,42,11,27,1,0,1,0,0,0,0
8,48,21,49,18,40,0,0,0,0,1,0
21,11,31,30,42,33,0,0,1,0,0,0
18,31,14,44,19,20,0,0,0,0,1,0
27,30,49,13,41,10,0,1,0,0,0,0
36,4,22,31,32,14,0,0,1,0,0,0
22,36,43,43,40,2,0,1,0,0,0,0
10,38,31,1,0,31,0,0,0,1,0,0
0,43,41,3,35,6,0,1,0,0,0,0
29,3,27,28,29,3,0,0,1,0,0,0
0,3,5,10,7,3,0,0,0,0,1,0
36,1,27,37,45,37,0,0,1,0,0,0
5,46,18,4,27,44,1,0,0,0,0,0
48,34,21,22,22,4,0,0,0,0,0,1
6,48,36,21,12,16,0,0,0,1,0,0
44,22,24,43,8,0,0,1,0,0,0,0
20,32,33,49,20,18,0,0,0,0,1,0
14,39,10,34,26,5,0,0,0,0,1,0
37,26,30,6,26,32,0,0,0,0,0,1
29,12,30,21,33,9,0,1,0,0,0,0
27,35,33,21,31,0,0,1,0,0,0,0
16,28,8,31,24,12,0,0,0,0,1,0
21,15,13,35,6,12,0,0,0,0,1,0
35,26,35,37,6,39,0,0,0,1,0,0
7,36,33,15,6,25,0,0,0,1,0,0
29,44,10,16,8,6,0,0,0,1,0,0
23,14,12,44,29,27,0,0,0,0,1,0
2,14,23,36,37,16,0,0,0,0,1,0
23,48,11,31,4,7,0,0,0,1,0,0
31,5,46,26,23,43,0,0,1,0,0,0
6,46,41,35,30,41,0,0,0,0,1,0
33,49,5,22,15,3,0,0,0,1,0,0
1,5,7,31,11,0,0,0,0,0,1,0
11,17,21,13,30,31,0,0,1,0,0,0
7,44,13,36,28,14,0,0,0,0,1,0
39,0,11,23,28,28,0,0,1,0,0,0
47,14,9,8,39,0,0,0,0,0,0,1
45,21,17,4,47,33,0,0,0,0,0,1
25,29,25,23,36,0,0,1,0,0,0,0
23,16,43,1,28,31,0,0,0,0,0,1
15,42,36,34,23,46,0,0,0,1,0,0
2,46,39,3,28,47,0,0,0,1,0,0
36,1,35,21,25,33,0,0,1,0,0,0
31,3,38,23,49,46,0,0,1,0,0,0
23,32,27,18,28,42,1,0,0,0,0,0
17,24,4,2,27,33,1,0,0,0,0,0
41,25,35,43,38,19,0,1,0,0,0,0
37,23,21,11,34,19,0,0,0,0,0,1
31,11,39,0,41,11,0,0,0,0,0,1
25,9,15,0,43,29,0,0,1,0,0,0
25,29,27,22,26,1,0,1,0,0,0,0
11,11,40,25,25,20,0,1,0,0,0,0
48,44,23,19,14,19,0,0,0,1,0,0
37,13,41,38,17,38,0,0,1,0,0,0
19,21,31,0,43,4,0,1,0,0,0,0
27,41,37,8,20,46,0,0,0,1,0,0
49,17,1,14,39,29,0,0,0,0,0,1
