px,py,pz,alvox,alvoy,alvoz,choque0_x,choque0_y,choque0_z,choque1_x,choque1_y,choque1_z,choque2_x,choque2_y,choque2_z,choque3_x,choque3_y,choque3_z,choque4_x,choque4_y,choque4_z,choque5_x,choque5_y,choque5_z,acao0,acao1,acao2,acao3,acao4,acao5
22,8,8,11,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,19,20,33,15,26,0,0,0,0,0,0,0,0,0,0,0,0,45,19,20,0,0,0,0,0,0,0,0,1
10,34,22,48,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,48,49,7,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,8,9,31,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,11,1,36,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,33,28,35,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,12,29,8,4,28,38,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,38,48,11,21,40,0,0,0,0,0,0,0,0,0,0,0,0,16,38,48,0,0,0,0,0,0,1,0,0
39,48,28,23,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,48,28,0,0,0,1,0,0
46,3,49,19,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,23,47,25,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,6,46,36,47,29,0,0,0,0,0,0,0,0,0,0,0,0,29,6,46,0,0,0,0,0,1,0,0,0
27,35,13,23,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,34,6,45,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,9,3,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,3,0,0,0,0,0,1
2,30,12,2,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,12,0,0,0,1,0,0
19,23,46,44,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,39,47,29,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,27,9,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,35,35,38,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,36,36,30,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,33,26,13,36,29,0,0,0,26,33,25,0,0,0,0,0,0,0,0,0,27,33,26,0,0,0,0,0,1
4,30,9,29,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,39,17,14,13,46,0,0,0,0,0,0,38,40,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,46,10,41,34,4,0,0,0,0,0,0,0,0,0,0,0,0,8,46,10,0,0,0,0,0,0,0,1,0
12,8,42,5,25,18,0,0,0,0,0,0,0,0,0,0,0,0,13,8,42,0,0,0,0,1,0,0,0,0
16,34,7,15,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,19,20,7,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,42,7,46,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,42,7,1,0,0,0,0,0
23,44,3,3,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,4,43,7,14,14,24,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,49,15,26,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,46,37,23,6,49,0,0,0,5,46,36,5,46,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,30,44,15,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,19,14,48,21,14,20,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,18,5,19,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,8,45,18,5,45,0,0,0,0,0,0,0,0,0,29,7,45,0,0,0,0,0,0,0,0,0,0,0,1
36,12,2,1,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,22,28,24,36,36,0,0,0,2,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,45,10,28,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,36,45,28,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,42,43,24,31,0,36,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,27,36,23,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,47,32,4,6,21,0,0,0,0,0,0,0,0,0,0,0,0,44,47,32,0,0,0,0,0,0,1,0,0
28,23,37,6,8,14,0,0,0,0,0,0,28,24,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,35,41,16,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,41,0,0,0,1,0,0
21,34,46,44,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,22,43,2,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,29,28,14,15,28,0,0,0,0,0,0,0,0,0,41,28,28,0,0,0,0,0,0,0,0,0,0,0,1
24,4,1,28,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,39,0,12,25,17,0,0,0,0,0,0,0,0,0,0,0,0,34,39,0,0,0,0,0,0,0,0,0,1
2,19,13,23,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,42,32,24,44,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,14,10,48,44,45,8,14,11,0,0,0,0,0,0,0,0,0,8,13,10,0,0,0,0,0,0,0,1,0
24,46,37,49,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,14,7,48,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,31,6,17,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,41,43,15,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,25,1,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,12,7,4,26,40,0,0,0,0,0,0,0,0,0,0,0,0,36,12,7,0,0,0,1,0,0,0,0,0
27,26,43,5,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,43,0,1,0,0,0,0
2,49,32,40,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,15,24,25,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,24,30,49,11,7,19,24,31,0,0,0,0,0,0,0,0,0,0,0,0,20,24,30,0,0,0,0,1,0
37,21,2,0,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,2,0,0,0,0,0,1
41,24,28,41,47,32,0,0,0,0,0,0,0,0,0,0,0,0,42,24,28,0,0,0,0,0,1,0,0,0
9,0,10,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,41,16,2,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,33,38,25,41,6,0,0,0,33,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,38,2,2,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,7,15,28,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,19,47,17,46,29,0,0,0,19,19,46,0,0,0,0,0,0,19,18,47,0,0,0,0,0,1,0,0,0
1,12,17,8,5,23,0,0,0,1,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,10,44,24,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,34,24,20,4,24,0,0,0,0,0,0,39,35,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,7,21,26,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,21,24,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,10,5,15,41,7,0,0,0,0,0,0,0,0,0,27,9,5,0,0,0,0,0,0,0,0,1,0,0,0
2,11,12,34,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,0,0,0,0,1,0
0,10,9,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,25,33,37,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,33,0,0,0,1,0,0
35,15,28,17,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,21,32,9,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,43,43,0,43,9,0,0,0,0,0,0,40,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,4,12,9,25,0,0,0,0,0,0,44,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,10,18,28,21,3,14,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,31,25,32,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,8,31,3,27,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,49,38,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,38,30,1,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,44,12,12,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,0,27,23,9,41,12,0,28,0,0,0,0,0,0,12,1,27,0,0,0,0,0,0,1,0,0,0,0,0
4,33,47,39,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,46,40,37,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,31,38,4,46,33,0,0,0,18,31,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,37,22,20,29,32,0,0,0,0,0,0,0,0,0,0,0,0,45,37,22,0,0,0,0,0,0,0,0,1
38,17,17,14,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,38,13,14,26,33,0,0,0,0,0,0,0,0,0,10,37,13,0,0,0,0,0,0,1,0,0,0,0,0
45,9,39,29,15,9,0,0,0,0,0,0,45,10,39,0,0,0,0,0,0,46,9,39,0,1,0,0,0,0
14,18,21,27,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,11,14,19,47,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,15,36,2,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,26,38,31,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,12,29,19,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,8,16,20,33,45,0,0,0,33,8,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,22,39,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,2,30,25,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,18,2,47,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,28,9,35,21,24,32,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,20,26,14,3,13,21,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,24,17,24,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,17,9,40,5,38,0,0,0,0,0,0,0,0,0,0,0,0,28,17,9,0,0,0,1,0,0,0,0,0
46,24,48,47,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,42,9,28,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,38,1,13,30,39,0,0,0,0,0,0,0,0,0,0,0,0,19,38,1,0,0,0,1,0,0,0,0,0
7,24,37,39,34,11,0,0,0,0,0,0,0,0,0,0,0,0,8,24,37,0,0,0,0,0,0,0,1,0
34,27,17,30,8,21,34,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,35,38,14,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,42,34,47,7,13,0,0,0,0,0,0,0,0,0,2,41,34,0,0,0,0,0,0,0,0,0,0,1,0
40,36,15,12,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,26,34,13,48,44,12,26,35,0,0,0,0,0,0,0,0,0,0,0,0,13,26,34,0,0,1,0,0,0
46,3,43,24,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,35,32,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,43,7,26,35,30,0,0,0,0,0,0,0,0,0,18,42,7,0,0,0,0,0,0,1,0,0,0,0,0
25,6,29,1,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,15,30,21,0,34,0,0,0,3,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,30,8,6,1,41,0,0,0,7,30,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,42,28,41,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,33,11,43,40,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,29,24,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,21,29,0,0,0,0,0,0,0,1,0
11,46,20,30,33,20,0,0,0,0,0,0,0,0,0,11,45,20,0,0,0,0,0,0,0,0,0,0,1,0
3,3,32,9,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,38,49,1,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,5,14,48,13,6,0,0,0,0,0,0,0,0,0,36,4,14,0,0,0,0,0,0,0,0,0,0,1,0
17,26,31,42,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,6,22,46,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,45,38,40,20,0,0,0,0,0,0,0,44,46,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,9,21,10,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,31,7,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,33,25,10,6,12,0,0,0,28,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,2,7,27,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,17,44,49,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,48,44,2,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,29,15,21,7,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,9,31,8,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,21,40,39,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,20,7,21,41,49,0,0,0,0,0,0,0,0,0,11,19,7,0,0,0,0,0,0,1,0,0,0,0,0
12,14,11,31,8,35,0,0,0,12,14,10,0,0,0,12,15,11,0,0,0,12,13,11,1,0,0,0,0,0
17,27,4,32,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,29,28,14,36,6,0,0,0,0,0,0,43,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,27,38,19,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,27,17,44,9,10,0,0,0,0,0,0,0,0,0,0,0,0,44,27,17,0,0,0,0,0,0,1,0,0
39,17,1,30,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,17,15,42,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,46,34,35,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,20,4,23,25,0,0,0,0,0,0,0,0,0,0,0,0,39,0,20,0,0,0,0,0,0,0,0,1
7,25,46,47,11,46,7,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,30,23,44,47,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,10,43,7,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,38,45,30,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,45,0,1,0,0,0,0
36,35,34,24,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,29,38,45,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29,38,37,1,29,0,0,0,0,0,0,0,0,0,0,0,0,3,29,38,0,0,0,0,0,0,0,1,0
30,22,39,42,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,18,36,26,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,45,22,40,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,22,1,0,0,0,0,0
14,11,33,47,11,39,0,0,0,0,0,0,14,12,33,0,0,0,14,10,33,0,0,0,0,0,0,0,1,0
22,28,27,0,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,42,6,19,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,11,36,22,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,37,29,30,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,8,14,30,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,26,41,26,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,33,4,45,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,37,10,40,20,15,11,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,9,35,45,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,35,0,1,0,0,0,0
27,10,24,20,2,48,0,0,0,0,0,0,27,11,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,17,20,1,24,6,0,0,0,0,0,0,0,0,0,32,16,20,0,0,0,0,0,0,0,0,0,0,0,1
19,22,24,15,47,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,21,7,27,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,20,14,46,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,45,34,6,30,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,18,33,43,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,18,41,0,47,39,0,0,0,46,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,10,23,41,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,36,2,48,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,18,29,22,22,11,0,0,0,0,0,0,0,0,0,0,0,0,14,18,29,0,0,0,0,1,0,0,0,0
1,41,2,7,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,20,49,12,21,8,0,0,0,0,0,0,0,0,0,26,19,49,0,0,0,0,0,0,0,1,0,0,0,0
27,47,14,10,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,38,13,36,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,36,46,5,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,31,38,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,38,0,1,0,0,0,0
37,22,10,40,46,26,0,0,0,37,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,17,17,9,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,25,5,29,5,28,0,0,0,0,0,0,28,26,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,15,0,15,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,40,16,16,18,40,38,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,5,45,30,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,32,49,36,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,30,11,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,28,30,17,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,20,46,45,20,31,0,0,0,0,0,0,26,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,41,4,28,45,14,0,0,0,0,0,0,0,0,0,12,40,4,0,0,0,0,0,0,0,0,0,0,1,0
39,44,15,38,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,2,38,0,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0,48,45,49,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,36,28,35,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,6,40,11,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,45,40,35,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,22,3,45,22,14,0,0,0,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,31,31,12,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,2,4,35,3,21,0,0,0,40,2,3,0,0,0,40,3,4,0,0,0,0,0,0,1,0,0,0,0,0
43,46,42,28,18,37,0,0,0,43,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,27,5,46,15,2,0,0,0,9,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,6,40,14,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,11,37,8,12,17,7,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,19,11,27,36,5,0,0,0,26,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,43,12,1,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,23,1,21,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,14,30,27,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,36,12,22,11,19,0,0,0,0,0,0,27,37,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,43,20,6,18,25,0,0,0,46,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,34,24,39,45,10,35,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,34,30,35,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1,40,36,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,36,48,33,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,37,35,13,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,34,28,31,47,17,30,34,29,0,0,0,0,0,0,30,35,28,0,0,0,0,0,0,0,0,1,0,0,0
